award outline,award-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/award-outline.svg
backspace outline,backspace-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/backspace-outline.svg
bar chart 2 outline,bar-chart-2-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/bar-chart-2-outline.svg
bar chart outline,bar-chart-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/bar-chart-outline.svg
battery outline,battery-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/battery-outline.svg
behance outline,behance-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/behance-outline.svg
bell off outline,bell-off-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/bell-off-outline.svg
bell outline,bell-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/bell-outline.svg
bluetooth outline,bluetooth-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/bluetooth-outline.svg
book open outline,book-open-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/book-open-outline.svg
book outline,book-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/book-outline.svg
bookmark outline,bookmark-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/bookmark-outline.svg
briefcase outline,briefcase-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/briefcase-outline.svg
browser outline,browser-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/browser-outline.svg
brush outline,brush-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/brush-outline.svg
bulb outline,bulb-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/bulb-outline.svg
calendar outline,calendar-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/calendar-outline.svg
camera outline,camera-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/camera-outline.svg
car outline,car-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/car-outline.svg
cast outline,cast-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/cast-outline.svg
charging outline,charging-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/charging-outline.svg
checkmark circle 2 outline,checkmark-circle-2-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/checkmark-circle-2-outline.svg
checkmark circle outline,checkmark-circle-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/checkmark-circle-outline.svg
checkmark outline,checkmark-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/checkmark-outline.svg
checkmark square 2 outline,checkmark-square-2-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/checkmark-square-2-outline.svg
checkmark square outline,checkmark-square-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/checkmark-square-outline.svg
chevron down outline,chevron-down-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/chevron-down-outline.svg
chevron left outline,chevron-left-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/chevron-left-outline.svg
chevron right outline,chevron-right-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/chevron-right-outline.svg
chevron up outline,chevron-up-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/chevron-up-outline.svg
clipboard outline,clipboard-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/clipboard-outline.svg
clock outline,clock-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/clock-outline.svg
close circle outline,close-circle-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/close-circle-outline.svg
close outline,close-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/close-outline.svg
close square outline,close-square-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/close-square-outline.svg
cloud download outline,cloud-download-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/cloud-download-outline.svg
cloud upload outline,cloud-upload-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/cloud-upload-outline.svg
code download outline,code-download-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/code-download-outline.svg
code outline,code-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/code-outline.svg
collapse outline,collapse-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/collapse-outline.svg
color palette outline,color-palette-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/color-palette-outline.svg
color picker outline,color-picker-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/color-picker-outline.svg
compass outline,compass-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/compass-outline.svg
copy outline,copy-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/copy-outline.svg
corner down left outline,corner-down-left-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/corner-down-left-outline.svg
corner down right outline,corner-down-right-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/corner-down-right-outline.svg
corner left down outline,corner-left-down-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/corner-left-down-outline.svg
corner left up outline,corner-left-up-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/corner-left-up-outline.svg
corner right down outline,corner-right-down-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/corner-right-down-outline.svg
corner right up outline,corner-right-up-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/corner-right-up-outline.svg
corner up left outline,corner-up-left-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/corner-up-left-outline.svg
corner up right outline,corner-up-right-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/corner-up-right-outline.svg
credit card outline,credit-card-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/credit-card-outline.svg
crop outline,crop-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/crop-outline.svg
cube outline,cube-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/cube-outline.svg
diagonal arrow left down outline,diagonal-arrow-left-down-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/diagonal-arrow-left-down-outline.svg
diagonal arrow left up outline,diagonal-arrow-left-up-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/diagonal-arrow-left-up-outline.svg
diagonal arrow right down outline,diagonal-arrow-right-down-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/diagonal-arrow-right-down-outline.svg
diagonal arrow right up outline,diagonal-arrow-right-up-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/diagonal-arrow-right-up-outline.svg
done all outline,done-all-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/done-all-outline.svg
download outline,download-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/download-outline.svg
droplet off outline,droplet-off-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/droplet-off-outline.svg
droplet outline,droplet-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/droplet-outline.svg
edit 2 outline,edit-2-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/edit-2-outline.svg
edit outline,edit-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/edit-outline.svg
email outline,email-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/email-outline.svg
expand outline,expand-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/expand-outline.svg
external link outline,external-link-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/external-link-outline.svg
eye off 2 outline,eye-off-2-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/eye-off-2-outline.svg
eye off outline,eye-off-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/eye-off-outline.svg
eye outline,eye-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/eye-outline.svg
facebook outline,facebook-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/facebook-outline.svg
file add outline,file-add-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/file-add-outline.svg
file outline,file-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/file-outline.svg
file remove outline,file-remove-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/file-remove-outline.svg
file text outline,file-text-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/file-text-outline.svg
film outline,film-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/film-outline.svg
flag outline,flag-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/flag-outline.svg
flash off outline,flash-off-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/flash-off-outline.svg
flash outline,flash-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/flash-outline.svg
flip 2 outline,flip-2-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/flip-2-outline.svg
flip outline,flip-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/flip-outline.svg
folder add outline,folder-add-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/folder-add-outline.svg
folder outline,folder-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/folder-outline.svg
folder remove outline,folder-remove-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/folder-remove-outline.svg
funnel outline,funnel-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/funnel-outline.svg
gift outline,gift-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/gift-outline.svg
github outline,github-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/github-outline.svg
globe 2 outline,globe-2-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/globe-2-outline.svg
globe outline,globe-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/globe-outline.svg
google outline,google-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/google-outline.svg
grid outline,grid-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/grid-outline.svg
hard drive outline,hard-drive-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/hard-drive-outline.svg
hash outline,hash-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/hash-outline.svg
headphones outline,headphones-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/headphones-outline.svg
heart outline,heart-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/heart-outline.svg
home outline,home-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/home-outline.svg
image outline,image-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/image-outline.svg
inbox outline,inbox-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/inbox-outline.svg
info outline,info-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/info-outline.svg
keypad outline,keypad-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/keypad-outline.svg
layers outline,layers-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/layers-outline.svg
layout outline,layout-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/layout-outline.svg
link 2 outline,link-2-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/link-2-outline.svg
link outline,link-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/link-outline.svg
linkedin outline,linkedin-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/linkedin-outline.svg
list outline,list-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/list-outline.svg
loader outline,loader-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/loader-outline.svg
lock outline,lock-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/lock-outline.svg
log in outline,log-in-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/log-in-outline.svg
log out outline,log-out-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/log-out-outline.svg
map outline,map-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/map-outline.svg
maximize outline,maximize-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/maximize-outline.svg
menu 2 outline,menu-2-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/menu-2-outline.svg
menu arrow outline,menu-arrow-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/menu-arrow-outline.svg
menu outline,menu-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/menu-outline.svg
message circle outline,message-circle-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/message-circle-outline.svg
message square outline,message-square-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/message-square-outline.svg
mic off outline,mic-off-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/mic-off-outline.svg
mic outline,mic-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/mic-outline.svg
minimize outline,minimize-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/minimize-outline.svg
minus circle outline,minus-circle-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/minus-circle-outline.svg
minus outline,minus-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/minus-outline.svg
minus square outline,minus-square-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/minus-square-outline.svg
monitor outline,monitor-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/monitor-outline.svg
moon outline,moon-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/moon-outline.svg
more horizontal outline,more-horizontal-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/more-horizontal-outline.svg
more vertical outline,more-vertical-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/more-vertical-outline.svg
move outline,move-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/move-outline.svg
music outline,music-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/music-outline.svg
navigation 2 outline,navigation-2-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/navigation-2-outline.svg
navigation outline,navigation-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/navigation-outline.svg
npm outline,npm-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/npm-outline.svg
options 2 outline,options-2-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/options-2-outline.svg
options outline,options-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/options-outline.svg
pantone outline,pantone-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/pantone-outline.svg
paper plane outline,paper-plane-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/paper-plane-outline.svg
pause circle outline,pause-circle-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/pause-circle-outline.svg
people outline,people-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/people-outline.svg
percent outline,percent-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/percent-outline.svg
person add outline,person-add-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/person-add-outline.svg
person delete outline,person-delete-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/person-delete-outline.svg
person done outline,person-done-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/person-done-outline.svg
person outline,person-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/person-outline.svg
person remove outline,person-remove-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/person-remove-outline.svg
phone call outline,phone-call-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/phone-call-outline.svg
phone missed outline,phone-missed-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/phone-missed-outline.svg
phone off outline,phone-off-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/phone-off-outline.svg
phone outline,phone-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/phone-outline.svg
pie chart outline,pie-chart-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/pie-chart-outline.svg
pin outline,pin-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/pin-outline.svg
play circle outline,play-circle-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/play-circle-outline.svg
plus circle outline,plus-circle-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/plus-circle-outline.svg
plus outline,plus-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/plus-outline.svg
plus square outline,plus-square-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/plus-square-outline.svg
power outline,power-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/power-outline.svg
pricetags outline,pricetags-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/pricetags-outline.svg
printer outline,printer-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/printer-outline.svg
question mark circle outline,question-mark-circle-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/question-mark-circle-outline.svg
question mark outline,question-mark-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/question-mark-outline.svg
radio button off outline,radio-button-off-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/radio-button-off-outline.svg
radio button on outline,radio-button-on-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/radio-button-on-outline.svg
radio outline,radio-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/radio-outline.svg
recording outline,recording-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/recording-outline.svg
refresh outline,refresh-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/refresh-outline.svg
repeat outline,repeat-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/repeat-outline.svg
rewind left outline,rewind-left-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/rewind-left-outline.svg
rewind right outline,rewind-right-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/rewind-right-outline.svg
save outline,save-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/save-outline.svg
scissors outline,scissors-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/scissors-outline.svg
search outline,search-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/search-outline.svg
settings 2 outline,settings-2-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/settings-2-outline.svg
settings outline,settings-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/settings-outline.svg
shake outline,shake-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/shake-outline.svg
share outline,share-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/share-outline.svg
shield off outline,shield-off-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/shield-off-outline.svg
shield outline,shield-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/shield-outline.svg
shopping bag outline,shopping-bag-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/shopping-bag-outline.svg
shopping cart outline,shopping-cart-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/shopping-cart-outline.svg
shuffle 2 outline,shuffle-2-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/shuffle-2-outline.svg
shuffle outline,shuffle-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/shuffle-outline.svg
skip back outline,skip-back-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/skip-back-outline.svg
skip forward outline,skip-forward-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/skip-forward-outline.svg
slash outline,slash-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/slash-outline.svg
smartphone outline,smartphone-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/smartphone-outline.svg
smiling face outline,smiling-face-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/smiling-face-outline.svg
speaker outline,speaker-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/speaker-outline.svg
square outline,square-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/square-outline.svg
star outline,star-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/star-outline.svg
stop circle outline,stop-circle-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/stop-circle-outline.svg
sun outline,sun-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/sun-outline.svg
swap outline,swap-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/swap-outline.svg
sync outline,sync-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/sync-outline.svg
text outline,text-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/text-outline.svg
thermometer minus outline,thermometer-minus-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/thermometer-minus-outline.svg
thermometer outline,thermometer-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/thermometer-outline.svg
thermometer plus outline,thermometer-plus-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/thermometer-plus-outline.svg
toggle left outline,toggle-left-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/toggle-left-outline.svg
toggle right outline,toggle-right-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/toggle-right-outline.svg
trash 2 outline,trash-2-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/trash-2-outline.svg
trash outline,trash-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/trash-outline.svg
trending down outline,trending-down-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/trending-down-outline.svg
trending up outline,trending-up-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/trending-up-outline.svg
tv outline,tv-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/tv-outline.svg
twitter outline,twitter-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/twitter-outline.svg
umbrella outline,umbrella-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/umbrella-outline.svg
undo outline,undo-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/undo-outline.svg
unlock outline,unlock-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/unlock-outline.svg
upload outline,upload-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/upload-outline.svg
video off outline,video-off-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/video-off-outline.svg
video outline,video-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/video-outline.svg
volume down outline,volume-down-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/volume-down-outline.svg
volume mute outline,volume-mute-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/volume-mute-outline.svg
volume off outline,volume-off-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/volume-off-outline.svg
volume up outline,volume-up-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/volume-up-outline.svg
wifi off outline,wifi-off-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/wifi-off-outline.svg
wifi outline,wifi-outline.svg,outline,https://wentin.github.io/eva-icons/package/icons/outline/svg/wifi-outline.svg
